spot_id,order_id,air_date,air_time,daypart,program,length,rate,status,station
SP-102458,WO-01040,2024-03-05,17:49:00,EN,Evening News at 5:30,30,475.89,aired,KHQ-TV
SP-102459,WO-01040,2024-03-03,23:29:00,LN,Late News at 11,30,352.68,aired,KHQ-TV
SP-102460,WO-01040,2024-03-20,07:21:00,EM,NW Morning News,30,241.51,aired,KHQ-TV
SP-102461,WO-01040,2024-03-22,13:00:00,DT,The Price Is Right,60,366.84,aired,KHQ-TV
SP-102462,WO-01040,2024-04-16,06:06:00,EM,Morning Report,30,235.63,aired,KHQ-TV
SP-102463,WO-01040,2024-03-19,18:32:00,PA,Access Hollywood,30,408.93,aired,KHQ-TV
SP-102464,WO-01040,2024-02-22,23:30:00,LN,Late News at 11,15,198.32,aired,KHQ-TV
SP-102465,WO-01040,2024-04-23,18:29:00,EN,Evening News at 5,60,888.7,aired,KHQ-TV
SP-102466,WO-01040,2024-02-06,08:10:00,EM,AM Northwest,30,208.35,aired,KHQ-TV
SP-102467,WO-01040,2024-02-12,17:51:00,EN,Evening News at 5:30,30,511.68,aired,KHQ-TV
SP-102468,WO-01040,2024-03-23,16:29:00,EF,People's Court,30,234.64,aired,KHQ-TV
SP-102469,WO-01040,2024-03-07,22:21:00,PR,NCIS,30,748.05,aired,KHQ-TV
SP-102470,WO-01040,2024-03-23,20:41:00,PR,NCIS,30,697.2,aired,KHQ-TV
SP-102471,WO-01040,2024-03-28,08:50:00,EM,Morning Report,30,224.92,aired,KHQ-TV
SP-102472,WO-01040,2024-02-10,17:13:00,EN,Evening News at 6,60,791.95,aired,KHQ-TV
SP-102473,WO-01040,2024-03-23,20:06:00,PR,NCIS,60,1216.82,aired,KHQ-TV
SP-102474,WO-01040,2024-03-26,14:33:00,DT,The Young and the Restless,30,197.87,aired,KHQ-TV
SP-102475,WO-01040,2024-02-18,17:13:00,EN,Evening News at 5:30,30,397.8,aired,KHQ-TV
SP-102476,WO-01040,2024-02-18,18:51:00,PA,Wheel of Fortune,30,350.02,aired,KHQ-TV
SP-102477,WO-01040,2024-02-26,17:36:00,EN,Evening News at 6,30,465.63,aired,KHQ-TV
SP-102478,WO-01040,2024-02-06,08:30:00,EM,AM Northwest,30,224.67,aired,KHQ-TV
SP-102479,WO-01040,2024-02-19,10:34:00,DT,Local Hour,30,189.92,aired,KHQ-TV
SP-102480,WO-01040,2024-03-26,21:05:00,PR,Sunday Night Football,30,687.48,aired,KHQ-TV
SP-102481,WO-01040,2024-04-04,10:32:00,DT,The Young and the Restless,30,223.4,aired,KHQ-TV
SP-102482,WO-01040,2024-03-01,23:33:00,LN,Late News at 11,30,359.68,aired,KHQ-TV
SP-102483,WO-01040,2024-02-11,17:08:00,EN,Evening News at 6,30,538.2,aired,KHQ-TV
SP-102484,WO-01040,2024-03-05,18:15:00,EN,Evening News at 5:30,15,312.06,aired,KHQ-TV
SP-102485,WO-01040,2024-02-27,21:56:00,PR,Law & Order,15,400.56,aired,KHQ-TV
SP-102486,WO-01040,2024-04-09,17:21:00,EN,Evening News at 5,30,509.2,aired,KHQ-TV
SP-102487,WO-01040,2024-03-10,12:09:00,DT,The Price Is Right,30,174.85,preempted,KHQ-TV
SP-102488,WO-01040,2024-03-17,07:43:00,EM,Morning Report,30,228.17,aired,KHQ-TV
SP-102489,WO-01040,2024-03-11,21:37:00,PR,Sunday Night Football,30,777.78,aired,KHQ-TV
SP-102490,WO-01040,2024-02-12,17:32:00,EN,Evening News at 6,30,463.91,aired,KHQ-TV
SP-102491,WO-01040,2024-03-14,23:17:00,LN,Late News at 11,30,382.03,aired,KHQ-TV
SP-102492,WO-01040,2024-03-28,17:33:00,EN,Evening News at 6,30,397.8,aired,KHQ-TV
SP-102493,WO-01040,2024-02-02,17:08:00,EN,Evening News at 5,60,864.79,aired,KHQ-TV
SP-102494,WO-01040,2024-04-14,16:52:00,EF,Judge Judy,30,259.1,aired,KHQ-TV
SP-102495,WO-01040,2024-04-14,10:04:00,DT,The Talk,15,138.0,aired,KHQ-TV
SP-102496,WO-01040,2024-02-07,23:17:00,LN,News Tonight,30,342.41,aired,KHQ-TV
SP-102497,WO-01040,2024-02-26,06:55:00,EM,NW Morning News,60,447.12,aired,KHQ-TV
SP-102498,WO-01040,2024-02-16,00:45:00,LF,The Tonight Show,30,120.52,preempted,KHQ-TV
SP-102499,WO-01040,2024-02-14,06:18:00,EM,Morning Report,30,216.26,aired,KHQ-TV
SP-102500,WO-01040,2024-04-02,19:58:00,PA,Entertainment Tonight,15,244.35,aired,KHQ-TV
SP-102501,WO-01040,2024-04-01,08:35:00,EM,Sunrise Edition,60,406.71,aired,KHQ-TV
SP-102502,WO-01040,2024-04-27,20:52:00,PR,60 Minutes,30,864.79,aired,KHQ-TV
SP-102503,WO-01040,2024-02-15,10:05:00,DT,Local Hour,15,110.46,aired,KHQ-TV
SP-102504,WO-01040,2024-02-09,19:17:00,PA,Entertainment Tonight,30,407.28,aired,KHQ-TV
SP-102505,WO-01040,2024-03-19,23:50:00,LF,Late Show,30,93.0,aired,KHQ-TV
SP-102506,WO-01040,2024-02-12,22:05:00,PR,Chicago Fire,15,493.61,aired,KHQ-TV
SP-102507,WO-01040,2024-03-29,13:42:00,DT,NW Living,30,169.21,aired,KHQ-TV
SP-102508,WO-01040,2024-02-27,20:54:00,PR,NCIS,15,367.2,aired,KHQ-TV
SP-102509,WO-01040,2024-02-29,17:37:00,EN,Evening News at 5,30,475.01,aired,KHQ-TV
SP-102510,WO-01040,2024-02-09,08:46:00,EM,Sunrise Edition,30,206.42,aired,KHQ-TV
SP-102511,WO-01040,2024-04-29,18:23:00,EN,Evening News at 5,30,505.12,aired,KHQ-TV
SP-102512,WO-01040,2024-03-24,23:33:00,LN,Late News at 11,15,196.09,preempted,KHQ-TV
SP-102513,WO-01040,2024-02-26,17:50:00,EN,Evening News at 5:30,30,465.47,aired,KHQ-TV
SP-102514,WO-01040,2024-02-19,20:10:00,PR,Sunday Night Football,30,635.95,aired,KHQ-TV
SP-102515,WO-01040,2024-04-11,21:38:00,PR,Survivor,30,785.53,aired,KHQ-TV
SP-102516,WO-01040,2024-03-10,17:07:00,EN,Evening News at 5:30,30,454.7,aired,KHQ-TV
SP-102517,WO-01040,2024-04-06,16:34:00,EF,People's Court,15,147.56,aired,KHQ-TV
SP-102518,WO-01040,2024-03-08,22:59:00,PR,Survivor,30,701.03,aired,KHQ-TV
SP-102519,WO-01040,2024-04-22,18:15:00,EN,Evening News at 5,30,491.15,aired,KHQ-TV
SP-102520,WO-01040,2024-04-03,10:44:00,DT,Local Hour,15,127.49,aired,KHQ-TV
SP-102521,WO-01040,2024-03-20,16:17:00,EF,Hot Bench,15,136.48,aired,KHQ-TV
SP-102522,WO-01040,2024-03-01,23:30:00,LN,News Tonight,30,381.6,preempted,KHQ-TV
SP-102523,WO-01040,2024-02-21,11:28:00,DT,The Talk,15,111.57,aired,KHQ-TV
SP-102524,WO-01040,2024-04-22,09:05:00,DT,The Young and the Restless,30,187.36,aired,KHQ-TV
SP-102525,WO-01040,2024-03-03,10:30:00,DT,The Talk,30,153.0,aired,KHQ-TV
SP-102526,WO-01040,2024-02-24,06:07:00,EM,AM Northwest,30,240.89,aired,KHQ-TV
SP-102527,WO-01040,2024-02-09,01:34:00,LF,Nightline,30,112.46,aired,KHQ-TV
SP-102528,WO-01040,2024-02-27,18:47:00,PA,Jeopardy!,30,361.6,aired,KHQ-TV
SP-102529,WO-01040,2024-04-10,22:41:00,PR,Law & Order,30,750.08,aired,KHQ-TV
SP-102530,WO-01040,2024-02-14,20:09:00,PR,Sunday Night Football,15,456.3,aired,KHQ-TV
SP-102531,WO-01040,2024-03-16,16:14:00,EF,Inside Edition,30,269.31,aired,KHQ-TV
SP-102532,WO-01040,2024-03-02,20:22:00,PR,Survivor,30,783.04,aired,KHQ-TV
SP-102533,WO-01040,2024-02-21,23:37:00,LF,Late Show,30,106.86,aired,KHQ-TV
SP-102534,WO-01040,2024-04-06,20:07:00,PR,Survivor,15,463.1,aired,KHQ-TV
SP-102535,WO-01040,2024-04-30,22:47:00,PR,FBI,15,439.97,aired,KHQ-TV
SP-102536,WO-01040,2024-03-03,17:09:00,EN,Evening News at 5:30,60,928.47,aired,KHQ-TV
SP-102537,WO-01040,2024-04-29,23:32:00,LN,News Tonight,15,234.8,aired,KHQ-TV
SP-102538,WO-01040,2024-03-03,07:23:00,EM,Sunrise Edition,30,233.41,aired,KHQ-TV
SP-102539,WO-01040,2024-03-01,20:59:00,PR,60 Minutes,30,718.85,aired,KHQ-TV
SP-102540,WO-01040,2024-04-27,18:02:00,EN,Evening News at 6,30,442.0,aired,KHQ-TV
SP-102541,WO-01040,2024-03-17,19:30:00,PA,Wheel of Fortune,30,408.33,makegood,KHQ-TV
SP-102542,WO-01040,2024-04-15,23:09:00,LN,Late News at 11,15,257.65,aired,KHQ-TV
SP-102543,WO-01040,2024-02-19,18:46:00,PA,Entertainment Tonight,30,402.47,aired,KHQ-TV
SP-102544,WO-01040,2024-04-22,06:35:00,EM,Sunrise Edition,30,245.64,aired,KHQ-TV
SP-102545,WO-01040,2024-03-10,20:19:00,PR,Survivor,30,811.8,aired,KHQ-TV
SP-102546,WO-01041,2024-03-26,11:38:00,DT,Let's Make a Deal,30,72.53,aired,KWYB-TV
SP-102547,WO-01041,2024-03-21,07:52:00,EM,AM Northwest,30,94.41,aired,KWYB-TV
SP-102548,WO-01041,2024-03-23,23:02:00,LN,News Tonight,60,223.76,aired,KWYB-TV
SP-102549,WO-01041,2024-03-20,14:03:00,DT,The Young and the Restless,15,43.05,aired,KWYB-TV
SP-102550,WO-01041,2024-03-08,18:30:00,PA,Entertainment Tonight,30,181.02,aired,KWYB-TV
SP-102551,WO-01041,2024-03-31,16:30:00,EF,Hot Bench,30,107.51,aired,KWYB-TV
SP-102552,WO-01041,2024-02-21,23:20:00,LN,Late News at 11,30,127.05,aired,KWYB-TV
SP-102553,WO-01041,2024-03-27,20:32:00,PR,Survivor,15,175.5,aired,KWYB-TV
SP-102554,WO-01041,2024-03-19,06:51:00,EM,Sunrise Edition,30,86.23,aired,KWYB-TV
SP-102555,WO-01041,2024-02-18,23:25:00,LN,News Tonight,30,143.44,preempted,KWYB-TV
SP-102556,WO-01041,2024-04-02,17:03:00,EN,Evening News at 5:30,30,183.55,aired,KWYB-TV
SP-102557,WO-01041,2024-03-04,16:37:00,EF,Inside Edition,30,104.97,aired,KWYB-TV
SP-102558,WO-01041,2024-04-06,21:16:00,PR,Law & Order,30,329.44,aired,KWYB-TV
SP-102559,WO-01041,2024-03-20,21:39:00,PR,Chicago Fire,30,296.06,makegood,KWYB-TV
SP-102560,WO-01041,2024-04-09,16:36:00,EF,Inside Edition,15,61.96,aired,KWYB-TV
SP-102561,WO-01041,2024-02-29,16:52:00,EF,Judge Judy,15,64.48,aired,KWYB-TV
SP-102562,WO-01041,2024-03-22,14:11:00,DT,The Young and the Restless,30,78.34,aired,KWYB-TV
SP-102563,WO-01041,2024-03-23,19:38:00,PA,Entertainment Tonight,30,163.79,aired,KWYB-TV
SP-102564,WO-01041,2024-03-08,23:54:00,LF,The Tonight Show,15,26.4,aired,KWYB-TV
SP-102565,WO-01041,2024-03-29,17:06:00,EN,Evening News at 5,30,187.5,makegood,KWYB-TV
SP-102566,WO-01041,2024-03-15,00:34:00,LF,The Tonight Show,30,43.96,aired,KWYB-TV
SP-102567,WO-01041,2024-02-26,14:27:00,DT,The Price Is Right,15,48.83,aired,KWYB-TV
SP-102568,WO-01041,2024-03-31,21:51:00,PR,Sunday Night Football,15,201.82,aired,KWYB-TV
SP-102569,WO-01041,2024-02-19,00:23:00,LF,Nightline,30,45.31,aired,KWYB-TV
SP-102570,WO-01041,2024-03-18,22:19:00,PR,Chicago Fire,60,501.62,aired,KWYB-TV
SP-102571,WO-01041,2024-03-24,06:28:00,EM,Morning Report,15,57.67,aired,KWYB-TV
SP-102572,WO-01041,2024-03-05,16:14:00,EF,People's Court,30,100.8,aired,KWYB-TV
SP-102573,WO-01041,2024-03-24,06:50:00,EM,Sunrise Edition,30,91.3,aired,KWYB-TV
SP-102574,WO-01041,2024-03-16,18:31:00,PA,Wheel of Fortune,15,105.58,aired,KWYB-TV
SP-102575,WO-01041,2024-03-11,00:52:00,LF,The Tonight Show,15,26.31,aired,KWYB-TV
SP-102576,WO-01041,2024-04-12,18:25:00,EN,Evening News at 6,30,209.54,aired,KWYB-TV
SP-102577,WO-01041,2024-02-22,15:12:00,DT,NW Living,30,71.54,aired,KWYB-TV
SP-102578,WO-01041,2024-03-23,14:17:00,DT,NW Living,60,132.35,aired,KWYB-TV
SP-102579,WO-01041,2024-02-24,19:05:00,PA,Access Hollywood,60,281.18,aired,KWYB-TV
SP-102580,WO-01041,2024-03-31,19:26:00,PA,Entertainment Tonight,30,175.7,aired,KWYB-TV
SP-102581,WO-01041,2024-03-06,10:40:00,DT,NW Living,60,134.49,aired,KWYB-TV
SP-102582,WO-01041,2024-03-25,22:08:00,PR,Survivor,30,273.98,aired,KWYB-TV
SP-102583,WO-01041,2024-04-04,06:07:00,EM,NW Morning News,30,112.12,preempted,KWYB-TV
SP-102584,WO-01041,2024-02-25,22:34:00,PR,60 Minutes,15,162.89,aired,KWYB-TV
SP-102585,WO-01041,2024-03-07,17:46:00,EN,Evening News at 5:30,60,393.56,aired,KWYB-TV
SP-102586,WO-01041,2024-03-03,12:46:00,DT,Local Hour,30,69.89,aired,KWYB-TV
SP-102587,WO-01041,2024-04-02,22:19:00,PR,Law & Order,60,497.25,aired,KWYB-TV
SP-102588,WO-01041,2024-03-24,21:39:00,PR,NCIS,30,289.36,aired,KWYB-TV
SP-102589,WO-01041,2024-02-22,17:57:00,EN,Evening News at 5,30,198.88,aired,KWYB-TV
SP-102590,WO-01041,2024-03-08,21:03:00,PR,Chicago Fire,30,311.69,aired,KWYB-TV
SP-102591,WO-01041,2024-03-19,19:27:00,PA,Jeopardy!,30,154.81,aired,KWYB-TV
SP-102592,WO-01041,2024-03-04,13:57:00,DT,The Price Is Right,30,69.3,aired,KWYB-TV
SP-102593,WO-01041,2024-03-10,00:41:00,LF,Nightline,30,45.06,preempted,KWYB-TV
SP-102594,WO-01041,2024-03-16,01:38:00,LF,Nightline,30,45.74,aired,KWYB-TV
SP-102595,WO-01041,2024-02-18,08:42:00,EM,Sunrise Edition,30,94.9,aired,KWYB-TV
SP-102596,WO-01041,2024-02-28,23:45:00,LF,Nightline,60,75.57,aired,KWYB-TV
SP-102597,WO-01041,2024-02-19,20:43:00,PR,NCIS,30,324.67,aired,KWYB-TV
SP-102598,WO-01041,2024-03-29,06:02:00,EM,NW Morning News,60,171.44,aired,KWYB-TV
SP-102599,WO-01041,2024-04-01,18:32:00,PA,Entertainment Tonight,15,101.24,aired,KWYB-TV
SP-102600,WO-01041,2024-04-08,07:10:00,EM,Morning Report,30,91.12,aired,KWYB-TV
SP-102601,WO-01041,2024-02-18,18:49:00,PA,Access Hollywood,15,88.25,aired,KWYB-TV
SP-102602,WO-01041,2024-03-19,01:58:00,LF,The Tonight Show,15,24.23,aired,KWYB-TV
SP-102603,WO-01041,2024-02-19,17:39:00,EN,Evening News at 5,30,193.84,aired,KWYB-TV
SP-102604,WO-01041,2024-03-30,18:59:00,PA,Jeopardy!,60,276.26,aired,KWYB-TV
SP-102605,WO-01041,2024-03-15,11:17:00,DT,Let's Make a Deal,30,77.33,aired,KWYB-TV
SP-102606,WO-01041,2024-03-18,18:58:00,PA,Jeopardy!,30,171.96,aired,KWYB-TV
SP-102607,WO-01041,2024-03-23,21:30:00,PR,FBI,15,154.03,aired,KWYB-TV
SP-102608,WO-01041,2024-03-22,14:35:00,DT,NW Living,30,67.33,aired,KWYB-TV
SP-102609,WO-01041,2024-02-19,19:43:00,PA,Entertainment Tonight,30,160.38,aired,KWYB-TV
SP-102610,WO-01041,2024-02-24,18:02:00,EN,Evening News at 5,30,181.27,aired,KWYB-TV
SP-102611,WO-01041,2024-02-22,21:47:00,PR,Sunday Night Football,30,322.97,aired,KWYB-TV
SP-102612,WO-01041,2024-02-19,22:58:00,PR,Chicago Fire,60,497.88,aired,KWYB-TV
SP-102613,WO-01041,2024-04-03,21:39:00,PR,FBI,60,603.76,aired,KWYB-TV
SP-102614,WO-01042,2024-03-01,21:26:00,PR,Survivor,30,279.88,aired,KWYB-TV
SP-102615,WO-01042,2024-03-20,00:37:00,LF,Nightline,60,79.91,aired,KWYB-TV
SP-102616,WO-01042,2024-03-31,17:25:00,EN,Evening News at 6,30,210.29,aired,KWYB-TV
SP-102617,WO-01042,2024-04-13,23:05:00,LN,News Tonight,15,97.29,aired,KWYB-TV
SP-102618,WO-01042,2024-02-29,17:25:00,EN,Evening News at 5:30,30,163.43,aired,KWYB-TV
SP-102619,WO-01042,2024-04-17,01:14:00,LF,Nightline,30,45.18,aired,KWYB-TV
SP-102620,WO-01042,2024-03-23,21:25:00,PR,Survivor,60,500.06,preempted,KWYB-TV
SP-102621,WO-01042,2024-03-01,08:42:00,EM,Sunrise Edition,30,95.39,aired,KWYB-TV
SP-102622,WO-01042,2024-03-18,18:27:00,EN,Evening News at 5:30,30,170.45,aired,KWYB-TV
SP-102623,WO-01042,2024-03-09,06:37:00,EM,NW Morning News,30,89.38,aired,KWYB-TV
SP-102624,WO-01042,2024-04-07,17:17:00,EN,Evening News at 5:30,30,200.68,aired,KWYB-TV
SP-102625,WO-01042,2024-03-07,00:36:00,LF,The Tonight Show,15,28.04,aired,KWYB-TV
SP-102626,WO-01042,2024-03-11,11:53:00,DT,NW Living,15,50.45,aired,KWYB-TV
SP-102627,WO-01042,2024-03-31,01:56:00,LF,Jimmy Kimmel Live,30,46.56,aired,KWYB-TV
SP-102628,WO-01042,2024-03-09,06:40:00,EM,Morning Report,30,85.02,aired,KWYB-TV
SP-102629,WO-01042,2024-02-29,22:06:00,PR,Law & Order,30,274.4,aired,KWYB-TV
SP-102630,WO-01042,2024-03-22,23:38:00,LF,Jimmy Kimmel Live,30,39.73,makegood,KWYB-TV
SP-102631,WO-01042,2024-04-20,20:37:00,PR,60 Minutes,15,202.94,aired,KWYB-TV
SP-102632,WO-01042,2024-03-04,01:46:00,LF,Nightline,30,46.8,aired,KWYB-TV
SP-102633,WO-01042,2024-04-18,00:05:00,LF,Nightline,60,83.92,aired,KWYB-TV
SP-102634,WO-01042,2024-03-22,22:47:00,PR,NCIS,60,582.32,aired,KWYB-TV
SP-102635,WO-01042,2024-03-25,21:20:00,PR,Sunday Night Football,30,336.38,aired,KWYB-TV
SP-102636,WO-01042,2024-02-29,08:15:00,EM,Morning Report,60,149.26,aired,KWYB-TV
SP-102637,WO-01042,2024-04-20,17:47:00,EN,Evening News at 5:30,15,113.41,aired,KWYB-TV
SP-102638,WO-01042,2024-04-05,10:23:00,DT,The Talk,30,82.74,preempted,KWYB-TV
SP-102639,WO-01042,2024-04-13,23:24:00,LN,News Tonight,15,108.96,aired,KWYB-TV
SP-102640,WO-01042,2024-04-06,20:55:00,PR,Sunday Night Football,30,281.62,aired,KWYB-TV
SP-102641,WO-01042,2024-03-11,19:42:00,PA,Wheel of Fortune,60,289.97,aired,KWYB-TV
SP-102642,WO-01042,2024-04-16,00:29:00,LF,Jimmy Kimmel Live,30,52.16,aired,KWYB-TV
SP-102643,WO-01042,2024-03-26,08:33:00,EM,Morning Report,30,93.58,aired,KWYB-TV
SP-102644,WO-01042,2024-02-29,23:45:00,LF,Jimmy Kimmel Live,30,47.07,aired,KWYB-TV
SP-102645,WO-01042,2024-03-07,08:23:00,EM,Morning Report,30,85.69,aired,KWYB-TV
SP-102646,WO-01042,2024-04-15,16:36:00,EF,People's Court,15,64.34,aired,KWYB-TV
SP-102647,WO-01042,2024-03-27,22:07:00,PR,FBI,30,310.88,aired,KWYB-TV
SP-102648,WO-01042,2024-04-06,16:31:00,EF,People's Court,30,113.42,aired,KWYB-TV
SP-102649,WO-01042,2024-04-05,21:47:00,PR,FBI,30,298.78,aired,KWYB-TV
SP-102650,WO-01042,2024-03-05,20:40:00,PR,60 Minutes,30,274.0,aired,KWYB-TV
SP-102651,WO-01042,2024-04-11,23:15:00,LN,News Tonight,30,186.87,aired,KWYB-TV
SP-102652,WO-01042,2024-03-23,09:41:00,DT,NW Living,30,62.16,aired,KWYB-TV
SP-102653,WO-01042,2024-04-15,10:27:00,DT,The Talk,15,46.11,aired,KWYB-TV
SP-102654,WO-01042,2024-04-07,08:48:00,EM,Sunrise Edition,30,98.2,aired,KWYB-TV
SP-102655,WO-01042,2024-02-26,18:56:00,PA,Access Hollywood,30,143.15,aired,KWYB-TV
SP-102656,WO-01042,2024-02-26,12:24:00,DT,Local Hour,30,73.31,aired,KWYB-TV
SP-102657,WO-01042,2024-03-14,16:58:00,EF,Inside Edition,30,96.84,aired,KWYB-TV
SP-102658,WO-01042,2024-03-16,23:16:00,LN,News Tonight,30,151.61,aired,KWYB-TV
SP-102659,WO-01042,2024-03-28,01:41:00,LF,Jimmy Kimmel Live,60,84.83,aired,KWYB-TV
SP-102660,WO-01042,2024-04-09,23:14:00,LN,News Tonight,30,155.7,aired,KWYB-TV
SP-102661,WO-01043,2024-04-17,00:23:00,LF,Jimmy Kimmel Live,60,222.69,aired,KHQ-TV
SP-102662,WO-01043,2024-03-17,21:52:00,PR,Law & Order,30,676.46,aired,KHQ-TV
SP-102663,WO-01043,2024-03-26,16:44:00,EF,People's Court,30,239.22,aired,KHQ-TV
SP-102664,WO-01043,2024-04-05,23:46:00,LF,Jimmy Kimmel Live,30,129.85,aired,KHQ-TV
SP-102665,WO-01043,2024-04-03,06:18:00,EM,Sunrise Edition,30,231.63,aired,KHQ-TV
SP-102666,WO-01043,2024-03-24,15:27:00,DT,Local Hour,15,98.6,makegood,KHQ-TV
SP-102667,WO-01043,2024-02-23,21:05:00,PR,Chicago Fire,30,666.9,aired,KHQ-TV
SP-102668,WO-01043,2024-03-18,20:31:00,PR,Chicago Fire,30,685.24,aired,KHQ-TV
SP-102669,WO-01043,2024-04-05,23:20:00,LN,Late News at 11,30,432.69,aired,KHQ-TV
SP-102670,WO-01043,2024-04-16,16:11:00,EF,Hot Bench,30,258.58,aired,KHQ-TV
SP-102671,WO-01043,2024-03-10,17:52:00,EN,Evening News at 6,30,449.85,aired,KHQ-TV
SP-102672,WO-01043,2024-03-14,17:29:00,EN,Evening News at 6,30,468.06,aired,KHQ-TV
SP-102673,WO-01043,2024-03-21,07:32:00,EM,Morning Report,30,237.94,aired,KHQ-TV
SP-102674,WO-01043,2024-04-07,23:23:00,LN,News Tonight,30,402.14,aired,KHQ-TV
SP-102675,WO-01043,2024-03-06,16:19:00,EF,Hot Bench,30,225.46,aired,KHQ-TV
SP-102676,WO-01043,2024-04-11,12:03:00,DT,Let's Make a Deal,60,362.7,aired,KHQ-TV
SP-102677,WO-01043,2024-04-12,18:25:00,EN,Evening News at 5,15,347.91,aired,KHQ-TV
SP-102678,WO-01043,2024-02-28,22:57:00,PR,Chicago Fire,30,645.87,aired,KHQ-TV
SP-102679,WO-01043,2024-02-28,23:34:00,LN,News Tonight,30,362.82,aired,KHQ-TV
SP-102680,WO-01043,2024-02-28,09:06:00,DT,Local Hour,30,191.27,aired,KHQ-TV
SP-102681,WO-01043,2024-02-26,12:52:00,DT,Let's Make a Deal,15,113.46,aired,KHQ-TV
SP-102682,WO-01043,2024-04-01,00:41:00,LF,Nightline,30,124.47,aired,KHQ-TV
SP-102683,WO-01043,2024-03-27,19:01:00,PA,Wheel of Fortune,15,228.55,aired,KHQ-TV
SP-102684,WO-01043,2024-03-29,18:19:00,EN,Evening News at 6,60,808.94,aired,KHQ-TV
SP-102685,WO-01043,2024-03-08,11:37:00,DT,The Price Is Right,30,189.25,aired,KHQ-TV
SP-102686,WO-01043,2024-03-28,01:56:00,LF,The Tonight Show,60,197.57,aired,KHQ-TV
SP-102687,WO-01043,2024-03-08,21:10:00,PR,Chicago Fire,30,659.57,aired,KHQ-TV
SP-102688,WO-01043,2024-02-29,09:21:00,DT,The Young and the Restless,60,335.43,aired,KHQ-TV
SP-102689,WO-01043,2024-03-19,08:11:00,EM,Sunrise Edition,30,196.47,aired,KHQ-TV
SP-102690,WO-01043,2024-03-11,09:18:00,DT,Local Hour,30,182.24,aired,KHQ-TV
SP-102691,WO-01043,2024-03-29,12:53:00,DT,Let's Make a Deal,30,178.39,aired,KHQ-TV
SP-102692,WO-01043,2024-03-06,10:34:00,DT,Local Hour,30,195.72,aired,KHQ-TV
SP-102693,WO-01043,2024-03-17,09:31:00,DT,Let's Make a Deal,15,107.45,aired,KHQ-TV
SP-102694,WO-01043,2024-03-25,12:16:00,DT,Let's Make a Deal,60,330.34,aired,KHQ-TV
SP-102695,WO-01043,2024-04-04,17:52:00,EN,Evening News at 6,60,848.45,aired,KHQ-TV
SP-102696,WO-01043,2024-03-29,18:03:00,EN,Evening News at 6,30,439.08,aired,KHQ-TV
SP-102697,WO-01043,2024-04-07,17:20:00,EN,Evening News at 5:30,30,598.0,aired,KHQ-TV
SP-102698,WO-01043,2024-02-24,23:17:00,LN,Late News at 11,30,355.01,aired,KHQ-TV
SP-102699,WO-01043,2024-02-27,09:30:00,DT,The Talk,30,173.77,aired,KHQ-TV
SP-102700,WO-01043,2024-04-12,23:26:00,LN,Late News at 11,30,441.98,aired,KHQ-TV
SP-102701,WO-01044,2024-06-12,06:49:00,EM,Morning Report,30,173.54,aired,KULR-TV
SP-102702,WO-01044,2024-06-08,19:42:00,PA,Entertainment Tonight,15,220.37,aired,KULR-TV
SP-102703,WO-01044,2024-03-15,22:13:00,PR,Law & Order,30,519.39,aired,KULR-TV
SP-102704,WO-01044,2024-05-04,16:52:00,EF,Inside Edition,60,408.67,aired,KULR-TV
SP-102705,WO-01044,2024-04-29,08:57:00,EM,AM Northwest,30,179.95,aired,KULR-TV
SP-102706,WO-01044,2024-03-18,21:30:00,PR,NCIS,30,570.82,aired,KULR-TV
SP-102707,WO-01044,2024-04-01,08:09:00,EM,NW Morning News,15,99.95,aired,KULR-TV
SP-102708,WO-01044,2024-05-29,18:03:00,EN,Evening News at 5,30,448.5,aired,KULR-TV
SP-102709,WO-01044,2024-06-06,23:27:00,LN,News Tonight,30,317.53,aired,KULR-TV
SP-102710,WO-01044,2024-03-24,01:42:00,LF,Late Show,30,77.76,aired,KULR-TV
SP-102711,WO-01044,2024-05-03,17:10:00,EN,Evening News at 5,30,428.89,aired,KULR-TV
SP-102712,WO-01044,2024-04-27,06:16:00,EM,Sunrise Edition,15,105.58,aired,KULR-TV
SP-102713,WO-01044,2024-06-09,18:35:00,PA,Access Hollywood,30,326.22,aired,KULR-TV
SP-102714,WO-01044,2024-03-22,14:02:00,DT,NW Living,30,128.08,aired,KULR-TV
SP-102715,WO-01044,2024-06-05,23:28:00,LN,News Tonight,15,190.81,aired,KULR-TV
SP-102716,WO-01044,2024-04-20,21:56:00,PR,Sunday Night Football,30,690.0,aired,KULR-TV
SP-102717,WO-01044,2024-04-28,17:44:00,EN,Evening News at 5,30,401.94,aired,KULR-TV
SP-102718,WO-01044,2024-04-28,21:28:00,PR,Law & Order,30,642.83,aired,KULR-TV
SP-102719,WO-01044,2024-05-04,16:13:00,EF,Inside Edition,30,215.2,aired,KULR-TV
SP-102720,WO-01044,2024-05-29,19:14:00,PA,Wheel of Fortune,30,341.01,aired,KULR-TV
SP-102721,WO-01044,2024-05-09,23:37:00,LF,Jimmy Kimmel Live,15,49.16,aired,KULR-TV
SP-102722,WO-01044,2024-04-29,11:22:00,DT,Local Hour,30,144.89,aired,KULR-TV
SP-102723,WO-01044,2024-05-29,16:54:00,EF,Hot Bench,30,213.7,aired,KULR-TV
